Rank,Title,Type,Premiere,Genre,Watchtime,Watchtime in Million,title,imdb_rating
0,jurassic world: camp cretaceous,TV Show,2020.0,Animation,"21,700,000",21.7,,
0,ncis,TV Show,2003.0,Crime,"21,700,000",21.7,,
0,pokémon: ultimate journeys,TV Show,,Animation,"21,700,000",21.7,,
0,sexify,TV Show,2021.0,Comedy,"21,700,000",21.7,,
0,sharkdog,TV Show,2021.0,Animation,"21,700,000",21.7,,
0,sin senos sí hay paraíso,TV Show,2016.0,Crime,"21,700,000",21.7,,
0,the flash,TV Show,2014.0,Superhero,"21,700,000",21.7,,
0,goblin,TV Show,2016.0,Fantasy,"21,600,000",21.6,,
0,the heirs,TV Show,2013.0,Drama,"21,600,000",21.6,,
0,red balloon,TV Show,2022.0,Comedy,"21,600,000",21.6,,
0,seinfeld,TV Show,1989.0,Comedy,"21,600,000",21.6,,
0,snack vs chef,TV Show,2022.0,Reality-Show,"21,600,000",21.6,,
0,the upshaws,TV Show,2021.0,Comedy,"21,600,000",21.6,,
0,black clover: sword of the wizard king,Movie,2023.0,Animation,"21,500,000",21.5,,
0,fuller house,TV Show,2016.0,Comedy,"21,500,000",21.5,,
0,inside job,TV Show,2021.0,Animation,"21,500,000",21.5,,
0,power rangers,TV Show,1993.0,Action,"21,500,000",21.5,,
0,hard target 2,Movie,2016.0,Action,"21,400,000",21.4,,
0,miraculous: tales of ladybug & cat noir,TV Show,2015.0,Animation,"21,400,000",21.4,,
0,diary of a gigolo,TV Show,2022.0,Drama,"21,300,000",21.3,,
0,naruto,TV Show,2002.0,Animation,"21,300,000",21.3,,
0,riverdale,TV Show,2017.0,Superhero,"21,300,000",21.3,,
0,warrior nun,TV Show,2020.0,Fantasy,"21,300,000",21.3,warrior nun,69%
0,warrior nun,TV Show,2020.0,Fantasy,"21,300,000",21.3,warrior nun,69
0,bunk'd,TV Show,2015.0,Comedy,"21,200,000",21.2,,
0,inuyasha,TV Show,2000.0,Animation,"21,200,000",21.2,,
0,luckiest girl alive,Movie,2022.0,Drama,"21,200,000",21.2,,
0,ncis,TV Show,2003.0,Crime,"21,200,000",21.2,,
0,13 reasons why,TV Show,2017.0,Drama,"21,100,000",21.1,13 reasons why,84%
0,13 reasons why,TV Show,2017.0,Drama,"21,100,000",21.1,13 reasons why,84
0,grey's anatomy,TV Show,2005.0,Drama,"21,100,000",21.1,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"21,100,000",21.1,grey's anatomy,76
0,new girl,TV Show,2011.0,Comedy,"21,100,000",21.1,,
0,sweet magnolias,TV Show,2020.0,Drama,"21,100,000",21.1,sweet magnolias,69
0,sweet magnolias,TV Show,2020.0,Drama,"21,100,000",21.1,sweet magnolias,69%
0,the 100,TV Show,2014.0,Science Fiction,"21,100,000",21.1,the 100,78%
0,the 100,TV Show,2014.0,Science Fiction,"21,100,000",21.1,the 100,78
0,thirty-nine,TV Show,2022.0,Drama,"21,100,000",21.1,,
0,el amor después del amor,TV Show,2023.0,Drama,"21,000,000",21.0,,
0,pj masks,TV Show,2015.0,Animation,"21,000,000",21.0,,
0,teenage mutant ninja turtles,TV Show,2012.0,Animation,"21,000,000",21.0,,
0,the wrong missy,Movie,2020.0,Comedy,"21,000,000",21.0,the wrong missy,56%
0,the wrong missy,Movie,2020.0,Comedy,"21,000,000",21.0,the wrong missy,56
0,chokehold,Movie,2023.0,Crime,"21,000,000",21.0,,
0,coach carter,Movie,2005.0,Drama,"21,000,000",21.0,,
0,dance monsters,TV Show,2022.0,Reality-Show,"21,000,000",21.0,,
0,"el rey, vicente fernández",TV Show,2022.0,Drama,"21,000,000",21.0,,
0,love between fairy and devil,TV Show,2022.0,Fantasy,"20,900,000",20.9,,
0,miniforce,TV Show,2014.0,Animation,"20,900,000",20.9,,
0,supernatural,TV Show,2005.0,Fantasy,"20,900,000",20.9,,
0,the last stand,Movie,2013.0,Action,"20,900,000",20.9,,
0,heartland,TV Show,2007.0,Drama,"20,800,000",20.8,,
0,jurassic world: camp cretaceous,TV Show,2020.0,Animation,"20,800,000",20.8,,
0,locke & key,TV Show,2020.0,Superhero,"20,800,000",20.8,,
0,mindhunter,TV Show,2017.0,Crime,"20,800,000",20.8,,
0,ncis,TV Show,2003.0,Crime,"20,800,000",20.8,,
0,new girl,TV Show,2011.0,Comedy,"20,800,000",20.8,,
0,"acero, woman of steel",TV Show,2014.0,Crime,"20,800,000",20.8,,
0,the condemned,Movie,2007.0,Action,"20,800,000",20.8,,
0,where the tracks end,Movie,2023.0,Comedy,"20,800,000",20.8,,
0,all american,TV Show,2018.0,Drama,"20,700,000",20.7,all american,63
0,all american,TV Show,2018.0,Drama,"20,700,000",20.7,all american,63%
0,booba,TV Show,2014.0,Animation,"20,700,000",20.7,,
0,community,TV Show,2009.0,Comedy,"20,700,000",20.7,,
0,project power,Movie,2020.0,Action,"20,700,000",20.7,project power,61%
0,project power,Movie,2020.0,Action,"20,700,000",20.7,project power,61
0,alexa & katie,TV Show,2018.0,Comedy,"20,600,000",20.6,alexa & katie,75%
0,alexa & katie,TV Show,2018.0,Comedy,"20,600,000",20.6,alexa & katie,75
0,kings of jo'burg,TV Show,2020.0,Crime,"20,600,000",20.6,,
0,rick and morty,TV Show,2013.0,Animation,"20,600,000",20.6,rick and morty,93%
0,rick and morty,TV Show,2013.0,Animation,"20,600,000",20.6,rick and morty,93
0,the hunger games: mockingjay - part 2,Movie,2015.0,Science Fiction,"20,600,000",20.6,,
0,jojo's bizarre adventure,TV Show,2012.0,Animation,"20,500,000",20.5,,
0,miraculous: tales of ladybug & cat noir,TV Show,2015.0,Animation,"20,500,000",20.5,,
0,the sinner,TV Show,2017.0,Crime,"20,500,000",20.5,the sinner,80%
0,the sinner,TV Show,2017.0,Crime,"20,500,000",20.5,the sinner,80
0,tyler perry's a madea homecoming,Movie,2022.0,Comedy,"20,400,000",20.4,,
0,chromosome 21,TV Show,2022.0,Thriller,"20,400,000",20.4,,
0,do revenge,Movie,2022.0,Comedy,"20,400,000",20.4,,
0,teen wolf,TV Show,2011.0,Fantasy,"20,400,000",20.4,,
0,till the end of the moon,TV Show,2023.0,Drama,"20,400,000",20.4,,
0,narcos: mexico,TV Show,2018.0,Crime,"20,300,000",20.3,,
0,ncis,TV Show,2003.0,Crime,"20,300,000",20.3,,
0,new girl,TV Show,2011.0,Comedy,"20,300,000",20.3,,
0,synchronic,Movie,2020.0,Thriller,"20,300,000",20.3,,
0,transformers: the last knight,Movie,2017.0,Science Fiction,"20,300,000",20.3,,
0,victorious,TV Show,2010.0,Comedy,"20,300,000",20.3,,
0,workin' moms,TV Show,2017.0,Comedy,"20,300,000",20.3,,
0,a perfect pairing,Movie,2022.0,Comedy,"20,200,000",20.2,,
0,grey's anatomy,TV Show,2005.0,Drama,"20,200,000",20.2,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"20,200,000",20.2,grey's anatomy,76
0,queen of the south,TV Show,2016.0,Drama,"20,200,000",20.2,queen of the south,77%
0,queen of the south,TV Show,2016.0,Drama,"20,200,000",20.2,queen of the south,77
0,the inbestigators,TV Show,2019.0,Crime,"20,200,000",20.2,,
0,black mirror,TV Show,2011.0,Science Fiction,"20,100,000",20.1,,
0,dynasty,TV Show,2017.0,Drama,"20,100,000",20.1,dynasty,59%
0,dynasty,TV Show,2017.0,Drama,"20,100,000",20.1,dynasty,59
0,king of collectibles: the goldin touch,TV Show,2023.0,Reality-Show,"20,100,000",20.1,,
0,komi can't communicate,TV Show,2021.0,Animation,"20,100,000",20.1,,
0,les sisters,TV Show,2017.0,Animation,"20,100,000",20.1,,
0,the kissing booth 2,Movie,2020.0,Romance,"20,100,000",20.1,the kissing booth 2,62%
0,the kissing booth 2,Movie,2020.0,Romance,"20,100,000",20.1,the kissing booth 2,62
0,blippi,TV Show,2017.0,Animation,"20,000,000",20.0,,
0,colombiana,Movie,2011.0,Action,"20,000,000",20.0,,
0,house of cards,TV Show,2013.0,Drama,"20,000,000",20.0,,
0,how to get away with murder,TV Show,2014.0,Crime,"20,000,000",20.0,,
0,miraculous: tales of ladybug & cat noir,TV Show,2015.0,Animation,"20,000,000",20.0,,
0,our blues,TV Show,2022.0,Drama,"20,000,000",20.0,,
0,the boss baby: back in business,TV Show,2018.0,Animation,"20,000,000",20.0,the boss baby: back in business,63%
0,the boss baby: back in business,TV Show,2018.0,Animation,"20,000,000",20.0,the boss baby: back in business,63
0,demon slayer: kimetsu no yaiba,TV Show,2019.0,Animation,"19,900,000",19.9,demon slayer: kimetsu no yaiba,
0,demon slayer: kimetsu no yaiba,TV Show,2019.0,Animation,"19,900,000",19.9,demon slayer: kimetsu no yaiba,0
0,the boss baby: back in the crib,TV Show,2022.0,Animation,"19,900,000",19.9,,
0,war,Movie,2007.0,Thriller,"19,900,000",19.9,,
0,karate sheep,TV Show,2022.0,Animation,"19,800,000",19.8,,
0,narcos: mexico,TV Show,2018.0,Crime,"19,800,000",19.8,,
0,reborn rich,TV Show,2022.0,Science Fiction,"19,800,000",19.8,,
0,le bazar de la charité,TV Show,2019.0,History,"19,800,000",19.8,,
0,catching killers,TV Show,2021.0,Documentary,"19,800,000",19.8,,
0,dead to me,TV Show,2019.0,Drama,"19,800,000",19.8,dead to me,80%
0,dead to me,TV Show,2019.0,Drama,"19,800,000",19.8,dead to me,80
0,daddy day care,Movie,2003.0,Comedy,"19,700,000",19.7,,
0,flower crew: joseon marriage agency,TV Show,2019.0,Drama,"19,700,000",19.7,,
0,johnny,Movie,2022.0,Biography,"19,700,000",19.7,,
0,married at first sight,TV Show,2014.0,Reality-Show,"19,700,000",19.7,,
0,mine,TV Show,2021.0,Drama,"19,700,000",19.7,,
0,spy x family,TV Show,2022.0,Animation,"19,700,000",19.7,,
0,the croods: a new age,Movie,2020.0,Animation,"19,700,000",19.7,,
0,titans,TV Show,2018.0,Superhero,"19,700,000",19.7,,
0,cloudy with a chance of meatballs 2,Movie,2013.0,Animation,"19,600,000",19.6,,
0,forrest gump,Movie,1994.0,Drama,"19,600,000",19.6,,
0,fuller house,TV Show,2016.0,Comedy,"19,600,000",19.6,,
0,jurassic world: camp cretaceous,TV Show,2020.0,Animation,"19,600,000",19.6,,
0,naruto,TV Show,2002.0,Animation,"19,600,000",19.6,,
0,ncis,TV Show,2003.0,Crime,"19,600,000",19.6,,
0,next in fashion,TV Show,2020.0,Reality-Show,"19,600,000",19.6,,
0,sisyphus: the myth,TV Show,2021.0,Science Fiction,"19,500,000",19.5,,
0,spider-man: far from home,Movie,2019.0,Superhero,"19,500,000",19.5,,
0,the good place,TV Show,2016.0,Comedy,"19,500,000",19.5,,
0,the order,TV Show,2019.0,Fantasy,"19,500,000",19.5,the order,69%
0,the order,TV Show,2019.0,Fantasy,"19,500,000",19.5,the order,69
0,cleo & cuquin,TV Show,2018.0,Animation,"19,500,000",19.5,,
0,barbie: dreamhouse adventures,TV Show,2018.0,Animation,"19,400,000",19.4,,
0,masha and the bear,TV Show,2009.0,Animation,"19,400,000",19.4,,
0,naruto shippuden,TV Show,2007.0,Animation,"19,400,000",19.4,,
0,the real housewives of beverly hills,TV Show,2010.0,Reality-Show,"19,400,000",19.4,,
0,when the weather is fine,TV Show,2020.0,Drama,"19,400,000",19.4,,
0,young sheldon,TV Show,2017.0,Comedy,"19,400,000",19.4,,
0,arrow,TV Show,2012.0,Superhero,"19,300,000",19.3,,
0,bird box,Movie,2018.0,Horror,"19,300,000",19.3,,
0,god's crooked lines,Movie,2022.0,Thriller,"19,300,000",19.3,,
0,harry potter and the prisoner of azkaban,Movie,2004.0,Fantasy,"19,300,000",19.3,,
0,shaman king,TV Show,2021.0,Animation,"19,300,000",19.3,,
0,the exchange,TV Show,2023.0,Drama,"19,300,000",19.3,,
0,unauthorized living,TV Show,2018.0,Drama,"19,300,000",19.3,,
0,reply 1988,TV Show,2015.0,Comedy,"19,200,000",19.2,,
0,central intelligence,Movie,2016.0,Action,"19,200,000",19.2,central intelligence,64%
0,central intelligence,Movie,2016.0,Action,"19,200,000",19.2,central intelligence,64
0,harry potter and the goblet of fire,Movie,2005.0,Fantasy,"19,100,000",19.1,,
0,miraculous: tales of ladybug & cat noir,TV Show,2015.0,Animation,"19,100,000",19.1,,
0,shaun the sheep: adventures from mossy bottom,TV Show,2020.0,Animation,"19,100,000",19.1,,
0,the hunger games: mockingjay - part 1,Movie,2014.0,Science Fiction,"19,100,000",19.1,,
0,the year i started masturbating,Movie,2022.0,Comedy,"19,100,000",19.1,,
0,wrong place,Movie,2022.0,Action,"19,100,000",19.1,,
0,a tale dark & grimm,TV Show,2021.0,Animation,"19,000,000",19.0,,
0,community,TV Show,2009.0,Comedy,"19,000,000",19.0,,
0,oggy and the cockroaches: next generation,TV Show,2022.0,Animation,"19,000,000",19.0,,
0,sharkdog,TV Show,2021.0,Animation,"19,000,000",19.0,,
0,the originals,TV Show,2013.0,Fantasy,"19,000,000",19.0,,
0,travelers,TV Show,2016.0,Science Fiction,"19,000,000",19.0,,
0,cinderella and four knights,TV Show,2016.0,Comedy,"18,900,000",18.9,,
0,heartland,TV Show,2007.0,Drama,"18,900,000",18.9,,
0,love is blind,TV Show,2020.0,Reality-Show,"18,900,000",18.9,love is blind,56%
0,love is blind,TV Show,2020.0,Reality-Show,"18,900,000",18.9,love is blind,56
0,ncis,TV Show,2003.0,Crime,"18,900,000",18.9,,
0,the next 365 days,Movie,2022.0,Romance,"18,900,000",18.9,,
0,baki hanma,TV Show,2021.0,Animation,"18,800,000",18.8,,
0,minions & more: volume 1,Movie,2022.0,Animation,"18,800,000",18.8,,
0,pokémon: mewtwo strikes back evolution,Movie,2019.0,Animation,"18,800,000",18.8,,
0,r.i.p.d.,Movie,2013.0,Science Fiction,"18,800,000",18.8,,
0,ragnarok,TV Show,2020.0,Fantasy,"18,800,000",18.8,,
0,ad astra,Movie,2019.0,Science Fiction,"18,700,000",18.7,,
0,daniel spellbound,TV Show,2022.0,Animation,"18,700,000",18.7,,
0,jumanji: welcome to the jungle,Movie,2017.0,Adventure,"18,700,000",18.7,jumanji: welcome to the jungle,69%
0,jumanji: welcome to the jungle,Movie,2017.0,Adventure,"18,700,000",18.7,jumanji: welcome to the jungle,69
0,lupin,TV Show,2021.0,Crime,"18,700,000",18.7,,
0,monster house,Movie,2006.0,Animation,"18,700,000",18.7,,
0,spongebob squarepants,TV Show,1999.0,Animation,"18,700,000",18.7,,
0,the haunting of bly manor,TV Show,2020.0,Horror,"18,700,000",18.7,,
0,the rookie,TV Show,2018.0,Crime,"18,700,000",18.7,,
0,the umbrella academy,TV Show,2019.0,Superhero,"18,700,000",18.7,the umbrella academy,83%
0,the umbrella academy,TV Show,2019.0,Superhero,"18,700,000",18.7,the umbrella academy,83
0,emergency declaration,Movie,2022.0,Action,"18,600,000",18.6,,
0,dubai bling,TV Show,2022.0,Reality-Show,"18,600,000",18.6,,
0,how it ends,Movie,2018.0,Thriller,"18,600,000",18.6,,
0,life,Movie,1999.0,Crime,"18,600,000",18.6,,
0,new girl,TV Show,2011.0,Comedy,"18,600,000",18.6,,
0,rhythm + flow: france,TV Show,2022.0,Reality-Show,"18,600,000",18.6,,
0,the raid 2,Movie,2014.0,Action,"18,600,000",18.6,,
0,this is where i leave you,Movie,2014.0,Drama,"18,600,000",18.6,,
0,how to train your dragon 2,Movie,2014.0,Animation,"18,500,000",18.5,,
0,queen of the south,TV Show,2016.0,Drama,"18,500,000",18.5,queen of the south,77%
0,queen of the south,TV Show,2016.0,Drama,"18,500,000",18.5,queen of the south,77
0,the inbestigators,TV Show,2019.0,Crime,"18,500,000",18.5,,
0,all the places,Movie,2023.0,Adventure,"18,400,000",18.4,,
0,move to heaven,TV Show,2021.0,Drama,"18,400,000",18.4,,
0,naruto,TV Show,2002.0,Animation,"18,400,000",18.4,,
0,ncis,TV Show,2003.0,Crime,"18,400,000",18.4,,
0,she would never know,TV Show,2021.0,Drama,"18,400,000",18.4,,
0,the rain,TV Show,2018.0,Science Fiction,"18,400,000",18.4,,
0,hunter x hunter,TV Show,2011.0,Animation,"18,300,000",18.3,,
0,john wick: chapter two,Movie,2017.0,Action,"18,300,000",18.3,john wick: chapter two,76
0,john wick: chapter two,Movie,2017.0,Action,"18,300,000",18.3,john wick: chapter two,76%
0,"nicky, ricky, dicky & dawn",TV Show,2014.0,Comedy,"18,300,000",18.3,,
0,queen of the south,TV Show,2016.0,Drama,"18,300,000",18.3,queen of the south,77%
0,queen of the south,TV Show,2016.0,Drama,"18,300,000",18.3,queen of the south,77
0,the big 4,Movie,2022.0,Action,"18,300,000",18.3,,
0,the dark knight,Movie,2008.0,Superhero,"18,300,000",18.3,,
0,the hangover part iii,Movie,2013.0,Comedy,"18,300,000",18.3,,
0,el padrino: the latin godfather,Movie,2004.0,Thriller,"18,300,000",18.3,,
0,what's wrong with secretary kim,TV Show,2018.0,Drama,"18,300,000",18.3,,
0,workin' moms,TV Show,2017.0,Comedy,"18,300,000",18.3,,
0,2012,Movie,2009.0,Science Fiction,"18,200,000",18.2,,
0,the baby-sitters club,TV Show,2020.0,Comedy,"18,200,000",18.2,,
0,altered carbon,TV Show,2018.0,Science Fiction,"18,100,000",18.1,,
0,café minamdang,TV Show,2022.0,Crime,"18,100,000",18.1,,
0,cyberpunk: edgerunners,TV Show,2022.0,Animation,"18,100,000",18.1,,
0,dynasty,TV Show,2017.0,Drama,"18,100,000",18.1,dynasty,59%
0,dynasty,TV Show,2017.0,Drama,"18,100,000",18.1,dynasty,59
0,goosebumps,Movie,2015.0,Adventure,"18,100,000",18.1,,
0,how to get away with murder,TV Show,2014.0,Crime,"18,100,000",18.1,,
0,larva family,TV Show,2023.0,Animation,"18,100,000",18.1,,
0,ncis,TV Show,2003.0,Crime,"18,100,000",18.1,,
0,one piece,TV Show,1999.0,Animation,"18,100,000",18.1,,
0,toy boy,TV Show,2019.0,Crime,"18,100,000",18.1,toy boy,65%
0,toy boy,TV Show,2019.0,Crime,"18,100,000",18.1,toy boy,65
0,all american,TV Show,2018.0,Drama,"18,000,000",18.0,all american,63
0,all american,TV Show,2018.0,Drama,"18,000,000",18.0,all american,63%
0,go dog go,TV Show,2021.0,Animation,"18,000,000",18.0,,
0,interceptor,Movie,2022.0,Action,"18,000,000",18.0,,
0,once again,TV Show,2020.0,Comedy,"18,000,000",18.0,,
0,power rangers,TV Show,1993.0,Action,"18,000,000",18.0,,
0,blue streak,Movie,1999.0,Crime,"17,900,000",17.9,,
0,little baby bum: nursery rhyme friends,TV Show,2017.0,Animation,"17,900,000",17.9,,
0,naruto,TV Show,2002.0,Animation,"17,900,000",17.9,,
0,queen of the south,TV Show,2016.0,Drama,"17,900,000",17.9,queen of the south,77%
0,queen of the south,TV Show,2016.0,Drama,"17,900,000",17.9,queen of the south,77
0,the hangover part ii,Movie,2011.0,Comedy,"17,900,000",17.9,,
0,transformers: age of extinction,Movie,2014.0,Science Fiction,"17,900,000",17.9,,
0,brave detectives,TV Show,2022.0,Crime,"17,800,000",17.8,,
0,chainsaw man,TV Show,2022.0,Animation,"17,800,000",17.8,,
0,go! live your way,TV Show,2019.0,Comedy,"17,800,000",17.8,,
0,home team,Movie,2022.0,Comedy,"17,800,000",17.8,,
0,in from the cold,TV Show,2022.0,Drama,"17,800,000",17.8,,
0,the mule,Movie,2018.0,Crime,"17,800,000",17.8,,
0,titans,TV Show,2018.0,Superhero,"17,800,000",17.8,,
0,trouble,Movie,2019.0,Animation,"17,700,000",17.7,,
0,13 hours: the secret soldiers of benghazi,Movie,2016.0,War,"17,600,000",17.6,,
0,arrested development,TV Show,2003.0,Comedy,"17,600,000",17.6,,
0,black summer,TV Show,2019.0,Horror,"17,600,000",17.6,,
0,call me chihiro,Movie,2023.0,Drama,"17,600,000",17.6,,
0,loving adults,Movie,2022.0,Crime,"17,600,000",17.6,,
0,my liberation notes,TV Show,2022.0,Drama,"17,600,000",17.6,,
0,the bourne legacy,Movie,2012.0,Action,"17,600,000",17.6,,
0,earthstorm,TV Show,2022.0,Documentary,"17,500,000",17.5,,
0,family reunion,TV Show,2019.0,Comedy,"17,500,000",17.5,,
0,lego ninjago: masters of spinjitzu,TV Show,2012.0,Animation,"17,500,000",17.5,,
0,masha's spooky stories,TV Show,2014.0,Animation,"17,500,000",17.5,,
0,ncis,TV Show,2003.0,Crime,"17,500,000",17.5,,
0,oddballs,TV Show,2022.0,Animation,"17,500,000",17.5,,
0,ragnarok,TV Show,2020.0,Fantasy,"17,500,000",17.5,,
0,valeria,TV Show,2020.0,Drama,"17,500,000",17.5,valeria,58%
0,valeria,TV Show,2020.0,Drama,"17,500,000",17.5,valeria,58
0,"young, famous & african",TV Show,2022.0,Reality-Show,"17,500,000",17.5,,
0,daniel spellbound,TV Show,2022.0,Animation,"17,400,000",17.4,,
0,elite,TV Show,2018.0,Crime,"17,400,000",17.4,elite,76%
0,elite,TV Show,2018.0,Crime,"17,400,000",17.4,elite,76
0,gudetama: an eggcellent adventure,TV Show,2022.0,Animation,"17,400,000",17.4,,
0,harry potter and the half-blood prince,Movie,2009.0,Fantasy,"17,400,000",17.4,,
0,how to get away with murder,TV Show,2014.0,Crime,"17,400,000",17.4,,
0,human resources,TV Show,2022.0,Animation,"17,400,000",17.4,,
0,inside job,TV Show,2021.0,Animation,"17,400,000",17.4,,
0,jurassic park,Movie,1993.0,Science Fiction,"17,400,000",17.4,,
0,love,TV Show,2016.0,Comedy,"17,400,000",17.4,,
0,octonauts: above & beyond,TV Show,2021.0,Animation,"17,400,000",17.4,,
0,pocoyo,TV Show,2005.0,Animation,"17,400,000",17.4,,
0,secret magic control agency,Movie,2021.0,Animation,"17,400,000",17.4,,
0,the great wall,Movie,2016.0,Adventure,"17,400,000",17.4,,
0,"nicky, ricky, dicky & dawn",TV Show,2014.0,Comedy,"17,300,000",17.3,,
0,scoop,TV Show,2023.0,Crime,"17,300,000",17.3,,
0,the hurricane heist,Movie,2018.0,Drama,"17,300,000",17.3,,
0,booba,TV Show,2014.0,Animation,"17,300,000",17.3,,
0,diary of a prosecutor,TV Show,2019.0,Drama,"17,300,000",17.3,,
0,family reunion,TV Show,2019.0,Comedy,"17,300,000",17.3,,
0,ncis,TV Show,2003.0,Crime,"17,200,000",17.2,,
0,survivor,TV Show,2000.0,Reality-Show,"17,200,000",17.2,,
0,the twilight saga: breaking dawn - part 2,Movie,2012.0,Fantasy,"17,200,000",17.2,,
0,burlesque,Movie,2010.0,Musical,"17,100,000",17.1,,
0,deadly sins,TV Show,2012.0,Documentary,"17,100,000",17.1,,
0,fuller house,TV Show,2016.0,Comedy,"17,100,000",17.1,,
0,gilmore girls: a year in the life,TV Show,2016.0,Drama,"17,100,000",17.1,,
0,heartland,TV Show,2007.0,Drama,"17,100,000",17.1,,
0,supergirl,TV Show,2015.0,Superhero,"17,100,000",17.1,,
0,the disastrous life of saiki k.,TV Show,2016.0,Animation,"17,100,000",17.1,,
0,young sheldon,TV Show,2017.0,Comedy,"17,100,000",17.1,,
0,how to get away with murder,TV Show,2014.0,Crime,"17,000,000",17.0,,
0,one piece,TV Show,1999.0,Animation,"17,000,000",17.0,,
